"t","inc05","prev","LLIN","sleeping_scenario"
4279,0.0144340503897529,0.520053363400324,"Baseline (no interventions)","No interventions"
4280,0.0145142040541185,0.524374292002128,"Baseline (no interventions)","No interventions"
4281,0.0145844515512944,0.528609214827179,"Baseline (no interventions)","No interventions"
4282,0.0146446771002204,0.532756258480067,"Baseline (no interventions)","No interventions"
4283,0.0146947839083782,0.53681366969479,"Baseline (no interventions)","No interventions"
4284,0.0147346948518825,0.540779814884709,"Baseline (no interventions)","No interventions"
4285,0.0147643531306309,0.544653179889678,"Baseline (no interventions)","No interventions"
4286,0.0147837228594753,0.548432369834137,"Baseline (no interventions)","No interventions"
4287,0.0147927895587119,0.5521161090046,"Baseline (no interventions)","No interventions"
4288,0.01479156051174,0.555703240657004,"Baseline (no interventions)","No interventions"
4289,0.014780064964945,0.559192726673556,"Baseline (no interventions)","No interventions"
4290,0.0147583541489523,0.562583646973346,"Baseline (no interventions)","No interventions"
4291,0.0147265011250062,0.565875198609004,"Baseline (no interventions)","No interventions"
4292,0.0146846004371289,0.569066694496181,"Baseline (no interventions)","No interventions"
4293,0.014632767580963,0.572157561735529,"Baseline (no interventions)","No interventions"
4294,0.014571138321026,0.575147339465593,"Baseline (no interventions)","No interventions"
4295,0.0144998678478447,0.578035676291113,"Baseline (no interventions)","No interventions"
4296,0.0144191298224639,0.580822327229913,"Baseline (no interventions)","No interventions"
4297,0.0143291153502118,0.583507150241575,"Baseline (no interventions)","No interventions"
4298,0.014230031803622,0.586090102346156,"Baseline (no interventions)","No interventions"
4299,0.0141221016002932,0.588571235372474,"Baseline (no interventions)","No interventions"
4300,0.0140055610780671,0.590950691386282,"Baseline (no interventions)","No interventions"
4301,0.0138806592621508,0.593228697865151,"Baseline (no interventions)","No interventions"
4302,0.0137476566349305,0.595405562684941,"Baseline (no interventions)","No interventions"
4303,0.0136068240495009,0.597481668951921,"Baseline (no interventions)","No interventions"
4304,0.0134584414781665,0.599457469751167,"Baseline (no interventions)","No interventions"
4305,0.0133027971205616,0.601333482890888,"Baseline (no interventions)","No interventions"
4306,0.01314018623399,0.603110285662942,"Baseline (no interventions)","No interventions"
4307,0.012970910302471,0.604788509709499,"Baseline (no interventions)","No interventions"
4308,0.0127952760731812,0.606368836006862,"Baseline (no interventions)","No interventions"
4309,0.012613594809776,0.60785199003325,"Baseline (no interventions)","No interventions"
4310,0.012426181520459,0.609238737139342,"Baseline (no interventions)","No interventions"
4311,0.0122333542568256,0.610529878149496,"Baseline (no interventions)","No interventions"
4312,0.012035433462897,0.611726245229156,"Baseline (no interventions)","No interventions"
4313,0.0118327413031371,0.612828698024261,"Baseline (no interventions)","No interventions"
4314,0.0116256012475533,0.613838120087952,"Baseline (no interventions)","No interventions"
4315,0.011414337410806,0.614755415594323,"Baseline (no interventions)","No interventions"
4316,0.0111992741944996,0.615581506370126,"Baseline (no interventions)","No interventions"
4317,0.01098073557598,0.616317329204928,"Baseline (no interventions)","No interventions"
4318,0.0107590448663622,0.61696383343563,"Baseline (no interventions)","No interventions"
4319,0.0105345241793719,0.617521978856193,"Baseline (no interventions)","No interventions"
4320,0.0103074940042138,0.617992733877776,"Baseline (no interventions)","No interventions"
4321,0.010078272769197,0.618377073960991,"Baseline (no interventions)","No interventions"
4322,0.00984717646582533,0.618675980304047,"Baseline (no interventions)","No interventions"
4323,0.00961451817077357,0.618890438766843,"Baseline (no interventions)","No interventions"
4324,0.00938060763906987,0.619021439021071,"Baseline (no interventions)","No interventions"
4325,0.0091457509118788,0.619069973910646,"Baseline (no interventions)","No interventions"
4326,0.00891024990831713,0.619037039017679,"Baseline (no interventions)","No interventions"
4327,0.00867440196608937,0.618923632400559,"Baseline (no interventions)","No interventions"
4328,0.00843849946186047,0.618730754503648,"Baseline (no interventions)","No interventions"
4329,0.00820282942812375,0.618459408226214,"Baseline (no interventions)","No interventions"
4330,0.00796767307629562,0.618110599123437,"Baseline (no interventions)","No interventions"
4331,0.00773330547995098,0.617685335738283,"Baseline (no interventions)","No interventions"
4332,0.00749999511597103,0.617184630046677,"Baseline (no interventions)","No interventions"
4333,0.00726800353907798,0.61660949800329,"Baseline (no interventions)","No interventions"
4334,0.00703758494858396,0.615960960174496,"Baseline (no interventions)","No interventions"
4335,0.00680898589278397,0.615240042451385,"Baseline (no interventions)","No interventions"
4336,0.00658244487151486,0.614447776826467,"Baseline (no interventions)","No interventions"
4337,0.00635819201954505,0.613585202225808,"Baseline (no interventions)","No interventions"
4338,0.00613644881531808,0.612653365386758,"Baseline (no interventions)","No interventions"
4339,0.00591742775220981,0.61165332176867,"Baseline (no interventions)","No interventions"
4340,0.0057013320766869,0.610586136488371,"Baseline (no interventions)","No interventions"
4341,0.00548835553583861,0.609452885271978,"Baseline (no interventions)","No interventions"
4342,0.00527868214011664,0.608254655409605,"Baseline (no interventions)","No interventions"
4343,0.00507248595594305,0.606992546707391,"Baseline (no interventions)","No interventions"
4344,0.00486993091188005,0.605667672426969,"Baseline (no interventions)","No interventions"
4345,0.00467117064213312,0.604281160200839,"Baseline (no interventions)","No interventions"
4346,0.00447634834938739,0.602834152918586,"Baseline (no interventions)","No interventions"
4347,0.00428559668952371,0.601327809570921,"Baseline (no interventions)","No interventions"
4348,0.00409903768934372,0.599763306046021,"Baseline (no interventions)","No interventions"
4349,0.00391678268236156,0.598141835867173,"Baseline (no interventions)","No interventions"
4350,0.00373893227785168,0.596464610863882,"Baseline (no interventions)","No interventions"
4351,0.00356557634897648,0.594732861767681,"Baseline (no interventions)","No interventions"
4352,0.00339679405465333,0.592947838723654,"Baseline (no interventions)","No interventions"
4353,0.00323265388134145,0.591110811709971,"Baseline (no interventions)","No interventions"
4354,0.00307321371222787,0.589223070856265,"Baseline (no interventions)","No interventions"
4355,0.00291852091802141,0.587285926653501,"Baseline (no interventions)","No interventions"
4356,0.00276861248429371,0.585300710047241,"Baseline (no interventions)","No interventions"
4357,0.00262351514503821,0.583268772407081,"Baseline (no interventions)","No interventions"
4358,0.00248324555811943,0.581191485364951,"Baseline (no interventions)","No interventions"
4359,0.00234781048909177,0.579070240515997,"Baseline (no interventions)","No interventions"
4360,0.00221720702905734,0.576906448975998,"Baseline (no interventions)","No interventions"
4361,0.00209142282483962,0.574701540789717,"Baseline (no interventions)","No interventions"
4362,0.00197043633678275,0.572456964186007,"Baseline (no interventions)","No interventions"
4363,0.00185421711420169,0.570174184675287,"Baseline (no interventions)","No interventions"
4364,0.00174272608856676,0.567854683986827,"Baseline (no interventions)","No interventions"
4365,0.00163591588707079,0.565499958843766,"Baseline (no interventions)","No interventions"
4366,0.00153373116260695,0.563111519574691,"Baseline (no interventions)","No interventions"
4367,0.00143610893933041,0.560690888562344,"Baseline (no interventions)","No interventions"
4368,0.00134297897396264,0.558239598530566,"Baseline (no interventions)","No interventions"
4369,0.00125426413042357,0.555759190672263,"Baseline (no interventions)","No interventions"
4370,0.00116988076651451,0.553251212622444,"Baseline (no interventions)","No interventions"
4371,0.00108973913291475,0.550717216281621,"Baseline (no interventions)","No interventions"
4372,0.00101374378140296,0.548158755496447,"Baseline (no interventions)","No interventions"
4373,0.000941793981839141,0.545577383605893,"Baseline (no interventions)","No interventions"
4374,0.000873784145618761,0.542974650862472,"Baseline (no interventions)","No interventions"
4375,0.000809604256245908,0.540352101739982,"Baseline (no interventions)","No interventions"
4376,0.000749140302269734,0.537711272139954,"Baseline (no interventions)","No interventions"
4377,0.000692274714417441,0.53505368651103,"Baseline (no interventions)","No interventions"
4378,0.000638886802912207,0.532380854896408,"Baseline (no interventions)","No interventions"
4379,0.000588853194541395,0.52969426992573,"Baseline (no interventions)","No interventions"
4380,0.000542048267992339,0.526995403769158,"Baseline (no interventions)","No interventions"
4381,0.000498344585500962,0.524285705072088,"Baseline (no interventions)","No interventions"
4382,0.000457613319657577,0.521566595890227,"Baseline (no interventions)","No interventions"
4383,0.000419724674620987,0.51883946864529,"Baseline (no interventions)","No interventions"
4384,0.0003845482996341,0.516105683122722,"Baseline (no interventions)","No interventions"
4385,0.000351953695577317,0.513366563533424,"Baseline (no interventions)","No interventions"
4386,0.000321810613539985,0.510623395662559,"Baseline (no interventions)","No interventions"
4387,0.00029398944558624,0.507877424129505,"Baseline (no interventions)","No interventions"
4388,0.000268361607916097,0.505129849783677,"Baseline (no interventions)","No interventions"
4389,0.000244799916335145,0.502381827262116,"Baseline (no interventions)","No interventions"
4390,0.000223178954338785,0.499634462734985,"Baseline (no interventions)","No interventions"
4391,0.000203375432365793,0.496888811864802,"Baseline (no interventions)","No interventions"
4392,0.000185268536561889,0.49414587800449,"Baseline (no interventions)","No interventions"
4393,0.000168740264791094,0.491406610656876,"Baseline (no interventions)","No interventions"
4394,0.000153675745598285,0.488671904215583,"Baseline (no interventions)","No interventions"
4395,0.00013996353865247,0.485942597003163,"Baseline (no interventions)","No interventions"
4396,0.000127495909529166,0.483219470617572,"Baseline (no interventions)","No interventions"
4397,0.000116169077666178,0.48050324959251,"Baseline (no interventions)","No interventions"
4398,0.000105883433535286,0.477794601372745,"Baseline (no interventions)","No interventions"
4399,9.65437206093332e-05,0.47509413659881,"Baseline (no interventions)","No interventions"
4400,8.80591805860226e-05,0.472402409690665,"Baseline (no interventions)","No interventions"
4401,8.0343660583232e-05,0.469719919714273,"Baseline (no interventions)","No interventions"
4402,7.33156779008694e-05,0.467047111509793,"Baseline (no interventions)","No interventions"
4403,6.68984371905837e-05,0.464384377051216,"Baseline (no interventions)","No interventions"
4404,6.10232176132255e-05,0.461732057760693,"Baseline (no interventions)","No interventions"
4405,5.56434052973067e-05,0.459090455883494,"Baseline (no interventions)","No interventions"
4406,5.07255081879805e-05,0.456459850573367,"Baseline (no interventions)","No interventions"
4407,4.62384917768073e-05,0.453840502754661,"Baseline (no interventions)","No interventions"
4408,4.21520456812772e-05,0.451232655287328,"Baseline (no interventions)","No interventions"
4409,3.84366286711226e-05,0.448636532635374,"Baseline (no interventions)","No interventions"
4410,3.50637203948529e-05,0.446052340738679,"Baseline (no interventions)","No interventions"
4411,3.20060357039614e-05,0.443480267145865,"Baseline (no interventions)","No interventions"
4412,2.92376724036029e-05,0.440920481368412,"Baseline (no interventions)","No interventions"
4413,2.67342042960247e-05,0.438373135406678,"Baseline (no interventions)","No interventions"
4414,2.44727271204178e-05,0.43583836440514,"Baseline (no interventions)","No interventions"
4415,2.24318699016679e-05,0.433316287400144,"Baseline (no interventions)","No interventions"
4416,2.05917756003385e-05,0.430807008130747,"Baseline (no interventions)","No interventions"
4417,1.89340661242413e-05,0.428310615888191,"Baseline (no interventions)","No interventions"
4418,1.74417872366838e-05,0.425827186384518,"Baseline (no interventions)","No interventions"
4419,1.60993461951243e-05,0.423356782623358,"Baseline (no interventions)","No interventions"
4420,1.4892441773202e-05,0.420899455762565,"Baseline (no interventions)","No interventions"
4421,1.38079867288513e-05,0.418455245957145,"Baseline (no interventions)","No interventions"
4422,1.28340346948375e-05,0.416024183175335,"Baseline (no interventions)","No interventions"
4423,1.19596980971178e-05,0.413606287983019,"Baseline (no interventions)","No interventions"
4424,1.11750777195034e-05,0.41120157229287,"Baseline (no interventions)","No interventions"
4425,1.04711836450201e-05,0.408810040074396,"Baseline (no interventions)","No interventions"
4426,9.83986750488041e-06,0.406431688024857,"Baseline (no interventions)","No interventions"
4427,9.27375097247506e-06,0.404066506198543,"Baseline (no interventions)","No interventions"
4428,8.76616450042945e-06,0.401714478596718,"Baseline (no interventions)","No interventions"
4429,8.31108378184002e-06,0.399375583716941,"Baseline (no interventions)","No interventions"
4430,7.90307622238329e-06,0.397049795064464,"Baseline (no interventions)","No interventions"
4431,7.5372465354783e-06,0.39473708162572,"Baseline (no interventions)","No interventions"
4432,7.20918630368343e-06,0.39243740830684,"Baseline (no interventions)","No interventions"
4433,6.91493032778633e-06,0.390150736336556,"Baseline (no interventions)","No interventions"
4434,6.65091692004589e-06,0.387877023637797,"Baseline (no interventions)","No interventions"
4435,6.41394739382572e-06,0.385616225171498,"Baseline (no interventions)","No interventions"
4436,6.20114355125643e-06,0.383368293241769,"Baseline (no interventions)","No interventions"
4437,6.00993281672264e-06,0.381133177786586,"Baseline (no interventions)","No interventions"
4438,5.83800773728219e-06,0.378910826642034,"Baseline (no interventions)","No interventions"
4439,5.68330139221757e-06,0.376701185779018,"Baseline (no interventions)","No interventions"
4440,5.54396191853142e-06,0.374504199519351,"Baseline (no interventions)","No interventions"
4441,5.41833148430804e-06,0.372319810732621,"Baseline (no interventions)","No interventions"
4442,5.30506211044753e-06,0.37014796102394,"Baseline (no interventions)","No interventions"
4443,5.21728930282415e-06,0.367988596318148,"Baseline (no interventions)","No interventions"
4444,5.20876573149519e-06,0.365841704867701,"Baseline (no interventions)","No interventions"
4445,5.3419225910036e-06,0.363707351848771,"Baseline (no interventions)","No interventions"
4446,5.67019926232026e-06,0.361585677052112,"Baseline (no interventions)","No interventions"
4447,6.23945502253108e-06,0.359476885123421,"Baseline (no interventions)","No interventions"
4448,7.09174607653006e-06,0.357381239536347,"Baseline (no interventions)","No interventions"
4449,8.26728784358283e-06,0.355299060128528,"Baseline (no interventions)","No interventions"
4450,9.80441397930936e-06,0.353230721646201,"Baseline (no interventions)","No interventions"
4451,1.17381891556265e-05,0.351176651179345,"Baseline (no interventions)","No interventions"
4452,1.40984808119216e-05,0.34913732331906,"Baseline (no interventions)","No interventions"
4453,1.69086574640914e-05,0.347113252953389,"Baseline (no interventions)","No interventions"
4454,2.01843677930087e-05,0.345104986156206,"Baseline (no interventions)","No interventions"
4455,2.39331778453714e-05,0.343113089851708,"Baseline (no interventions)","No interventions"
4456,2.81546437234864e-05,0.341138141049453,"Baseline (no interventions)","No interventions"
4457,3.28407788262445e-05,0.339180716181982,"Baseline (no interventions)","No interventions"
4458,3.79767224847025e-05,0.337241380990602,"Baseline (no interventions)","No interventions"
4459,4.35415322671383e-05,0.335320681218518,"Baseline (no interventions)","No interventions"
4460,4.95089974237698e-05,0.333419134218862,"Baseline (no interventions)","No interventions"
4461,5.58484305290323e-05,0.331537221530387,"Baseline (no interventions)","No interventions"
4462,6.25253453622855e-05,0.329675382373762,"Baseline (no interventions)","No interventions"
4463,6.95021216008612e-05,0.327834008018237,"Baseline (no interventions)","No interventions"
4464,7.67385804511755e-05,0.326013436954033,"Baseline (no interventions)","No interventions"
4465,8.41924206499068e-05,0.324213950775891,"Baseline (no interventions)","No interventions"
4466,9.18196976606323e-05,0.322435770721189,"Baseline (no interventions)","No interventions"
4467,9.95751285603946e-05,0.320679054782433,"Baseline (no interventions)","No interventions"
4468,0.000107412445415304,0.318943895357865,"Baseline (no interventions)","No interventions"
4469,0.00011528465447688,0.317230317368911,"Baseline (no interventions)","No interventions"
4470,0.000123144273537689,0.315538276832453,"Baseline (no interventions)","No interventions"
4471,0.000130943564033169,0.313867659840846,"Baseline (no interventions)","No interventions"
4472,0.000138634734411049,0.312218281928512,"Baseline (no interventions)","No interventions"
4473,0.000146170121928546,0.310589887813272,"Baseline (no interventions)","No interventions"
4474,0.000153502375188027,0.308982151486601,"Baseline (no interventions)","No interventions"
4475,0.000160584629125024,0.307394676648716,"Baseline (no interventions)","No interventions"
4476,0.000167370670389859,0.305826997471016,"Baseline (no interventions)","No interventions"
4477,0.000173815106039445,0.304278579676325,"Baseline (no interventions)","No interventions"
4478,0.000179873523692662,0.302748821930228,"Baseline (no interventions)","No interventions"
4479,0.000185502662536283,0.301237057532772,"Baseline (no interventions)","No interventions"
4480,0.00019066058350163,0.299742556415325,"Baseline (no interventions)","No interventions"
4481,0.000195306839495067,0.29826452742734,"Baseline (no interventions)","No interventions"
4482,0.000199402636508064,0.296802120900651,"Baseline (no interventions)","No interventions"
4483,0.000202910992503946,0.295354431469069,"Baseline (no interventions)","No interventions"
4484,0.000205796889426566,0.293920501124848,"Baseline (no interventions)","No interventions"
4485,0.000208027411543829,0.2924993224893,"Baseline (no interventions)","No interventions"
4486,0.000209571877138486,0.291089842273635,"Baseline (no interventions)","No interventions"
4487,0.000210401964780934,0.289690964904798,"Baseline (no interventions)","No interventions"
4488,0.000210491807823194,0.288301556284446,"Baseline (no interventions)","No interventions"
4489,0.000209818089641826,0.28692044764798,"Baseline (no interventions)","No interventions"
4490,0.000208360098532641,0.28554643948549,"Baseline (no interventions)","No interventions"
4491,0.000206099766918067,0.284178305479706,"Baseline (no interventions)","No interventions"
4492,0.000203021665916262,0.282814796405949,"Baseline (no interventions)","No interventions"
4493,0.000199112947458302,0.281454643923169,"Baseline (no interventions)","No interventions"
4494,0.000194363203762122,0.280096564152579,"Baseline (no interventions)","No interventions"
4495,0.000188764183597176,0.278739260878178,"Baseline (no interventions)","No interventions"
4496,0.000182309215558676,0.277381428060212,"Baseline (no interventions)","No interventions"
4497,0.000174991856743666,0.276021750944176,"Baseline (no interventions)","No interventions"
4498,0.000166830654995539,0.274658913315107,"Baseline (no interventions)","No interventions"
4499,0.000158012921807849,0.273291739867493,"Baseline (no interventions)","No interventions"
4500,0.000148810380232758,0.271919423332578,"Baseline (no interventions)","No interventions"
4501,0.00013945951917319,0.270541542692511,"Baseline (no interventions)","No interventions"
4502,0.000130146478472072,0.269157994069157,"Baseline (no interventions)","No interventions"
4503,0.000121012857214695,0.267768919280479,"Baseline (no interventions)","No interventions"
4504,0.000112163557013933,0.266374645218548,"Baseline (no interventions)","No interventions"
4505,0.000103673783734073,0.264975634323452,"Baseline (no interventions)","No interventions"
4506,9.55949250158336e-05,0.263572444612932,"Baseline (no interventions)","No interventions"
4507,8.79594168803011e-05,0.262165697678024,"Baseline (no interventions)","No interventions"
4508,8.0784753611672e-05,0.260756053262865,"Baseline (no interventions)","No interventions"
4509,7.40767795543894e-05,0.259344189265051,"Baseline (no interventions)","No interventions"
4510,6.7832381437763e-05,0.257930786182975,"Baseline (no interventions)","No interventions"
4511,6.20416813276416e-05,0.256516515198235,"Baseline (no interventions)","No interventions"
4512,5.66898144094591e-05,0.255102029217544,"Baseline (no interventions)","No interventions"
4513,5.17583622393612e-05,0.253687956313056,"Baseline (no interventions)","No interventions"
4514,4.7226500438736e-05,0.252274895095905,"Baseline (no interventions)","No interventions"
4515,4.30719113931339e-05,0.250863411638156,"Baseline (no interventions)","No interventions"
4516,3.92715021715383e-05,0.249454037625761,"Baseline (no interventions)","No interventions"
4517,3.58019642642776e-05,0.248047269480968,"Baseline (no interventions)","No interventions"
4518,3.26402022896692e-05,0.246643568239523,"Baseline (no interventions)","No interventions"
4519,2.97636569065431e-05,0.24524336000725,"Baseline (no interventions)","No interventions"
4520,2.71505419996364e-05,0.243847036852878,"Baseline (no interventions)","No interventions"
4521,2.47800128650655e-05,0.242454958020844,"Baseline (no interventions)","No interventions"
4522,2.26322786384397e-05,0.241067451370566,"Baseline (no interventions)","No interventions"
4523,2.06886711312461e-05,0.239684814966891,"Baseline (no interventions)","No interventions"
4524,1.89316779331775e-05,0.238307318761863,"Baseline (no interventions)","No interventions"
4525,1.73449508663784e-05,0.236935206320029,"Baseline (no interventions)","No interventions"
4526,1.59132919031334e-05,0.235568696552503,"Baseline (no interventions)","No interventions"
4527,1.46226234190403e-05,0.234207985427686,"Baseline (no interventions)","No interventions"
4528,1.34599504106362e-05,0.232853247640688,"Baseline (no interventions)","No interventions"
4529,1.24133097888066e-05,0.231504638223376,"Baseline (no interventions)","No interventions"
4530,1.1471718523111e-05,0.230162294086531,"Baseline (no interventions)","No interventions"
4531,1.06251154380855e-05,0.228826335483599,"Baseline (no interventions)","No interventions"
4532,9.8643045410527e-06,0.227496867388983,"Baseline (no interventions)","No interventions"
4533,9.18089796707276e-06,0.226173980800152,"Baseline (no interventions)","No interventions"
4534,8.56725784023706e-06,0.224857753951026,"Baseline (no interventions)","No interventions"
4535,8.01643923823494e-06,0.223548253444109,"Baseline (no interventions)","No interventions"
4536,7.52213897476777e-06,0.222245535299945,"Baseline (no interventions)","No interventions"
4537,7.07864475672869e-06,0.220949645928533,"Baseline (no interventions)","No interventions"
4538,6.68116399455672e-06,0.219660623082355,"Baseline (no interventions)","No interventions"
4539,6.36220881984261e-06,0.218378515574518,"Baseline (no interventions)","No interventions"
4540,6.25771006054442e-06,0.217103514662906,"Baseline (no interventions)","No interventions"
4541,6.53040940534549e-06,0.215836072342346,"Baseline (no interventions)","No interventions"
4542,7.34263620018308e-06,0.214576911362366,"Baseline (no interventions)","No interventions"
4543,8.88446369744047e-06,0.213327046247324,"Baseline (no interventions)","No interventions"
4544,1.14078168830395e-05,0.212087860285139,"Baseline (no interventions)","No interventions"
4545,1.52499628240898e-05,0.210861232497948,"Baseline (no interventions)","No interventions"
4546,2.08417182048651e-05,0.209649692010041,"Baseline (no interventions)","No interventions"
4547,2.86984165280508e-05,0.208456572152134,"Baseline (no interventions)","No interventions"
4548,3.93941604978766e-05,0.207286134670981,"Baseline (no interventions)","No interventions"
4549,5.35221649538616e-05,0.206143636920407,"Baseline (no interventions)","No interventions"
4550,7.1648823531826e-05,0.205035322719823,"Baseline (no interventions)","No interventions"
4551,9.42717101945089e-05,0.203968333611838,"Baseline (no interventions)","No interventions"
4552,0.000121790005834505,0.202950553894914,"Baseline (no interventions)","No interventions"
4553,0.0001544915950546,0.20199041420096,"Baseline (no interventions)","No interventions"
4554,0.000192554825784969,0.201096680989066,"Baseline (no interventions)","No interventions"
4555,0.000236060101931146,0.200278253375941,"Baseline (no interventions)","No interventions"
4556,0.000285006540672815,0.19954398102177,"Baseline (no interventions)","No interventions"
4557,0.000339329624257846,0.198902508822309,"Baseline (no interventions)","No interventions"
4558,0.000398917468431112,0.198362149352909,"Baseline (no interventions)","No interventions"
4559,0.000463624677310216,0.197930780760923,"Baseline (no interventions)","No interventions"
4560,0.000533283809667023,0.197615767300371,"Baseline (no interventions)","No interventions"
4561,0.000607713878686121,0.197423898823472,"Baseline (no interventions)","No interventions"
4562,0.000686726809073718,0.197361346174341,"Baseline (no interventions)","No interventions"
4563,0.000770132123744126,0.197433629946307,"Baseline (no interventions)","No interventions"
4564,0.000857739803757126,0.197645600316254,"Baseline (no interventions)","No interventions"
4565,0.000949362432932273,0.198001426379695,"Baseline (no interventions)","No interventions"
4566,0.00104481606416567,0.198504593677412,"Baseline (no interventions)","No interventions"
4567,0.00114392086994079,0.199157908870302,"Baseline (no interventions)","No interventions"
4568,0.0012465009418953,0.199963510659001,"Baseline (no interventions)","No interventions"
4569,0.00135238426016132,0.200922886284067,"Baseline (no interventions)","No interventions"
4570,0.00146140193324533,0.202036892759014,"Baseline (no interventions)","No interventions"
4571,0.00157338796835656,0.203305782256234,"Baseline (no interventions)","No interventions"
4572,0.00168817840225488,0.204729230857643,"Baseline (no interventions)","No interventions"
4573,0.00180561089449895,0.206306369896613,"Baseline (no interventions)","No interventions"
4574,0.00192552404304483,0.208035819161594,"Baseline (no interventions)","No interventions"
4575,0.00204775767994934,0.209915721719006,"Baseline (no interventions)","No interventions"
4576,0.00217215316192881,0.211943780289472,"Baseline (no interventions)","No interventions"
4577,0.00229855454611042,0.214117294914811,"Baseline (no interventions)","No interventions"
4578,0.0024268094207946,0.216433201512263,"Baseline (no interventions)","No interventions"
4579,0.00255677088804127,0.218888110964226,"Baseline (no interventions)","No interventions"
4580,0.00268829974170167,0.221478349190536,"Baseline (no interventions)","No interventions"
4581,0.00282126822342468,0.224199998728499,"Baseline (no interventions)","No interventions"
4582,0.00295556453159279,0.227048942815817,"Baseline (no interventions)","No interventions"
4583,0.00309109815338999,0.230020912605834,"Baseline (no interventions)","No interventions"
4584,0.00322780619938597,0.233111538087183,"Baseline (no interventions)","No interventions"
4585,0.00336565968129082,0.236316402734968,"Baseline (no interventions)","No interventions"
4586,0.00350466920163006,0.239631101004606,"Baseline (no interventions)","No interventions"
4587,0.00364488992746802,0.243051297225472,"Baseline (no interventions)","No interventions"
4588,0.00378642492208106,0.246572783964994,"Baseline (no interventions)","No interventions"
4589,0.0039294262444829,0.25019153740632,"Baseline (no interventions)","No interventions"
4590,0.00407409467618128,0.253903767242918,"Baseline (no interventions)","No interventions"
4591,0.00422067680459589,0.257705959203108,"Baseline (no interventions)","No interventions"
4592,0.00436945994479289,0.261594907656239,"Baseline (no interventions)","No interventions"
4593,0.00452076574893598,0.26556773704239,"Baseline (no interventions)","No interventions"
4594,0.00467494137011353,0.269621910794713,"Baseline (no interventions)","No interventions"
4595,0.00483234998426221,0.273755227323888,"Baseline (no interventions)","No interventions"
4596,0.00499335956204449,0.277965802752005,"Baseline (no interventions)","No interventions"
4597,0.00515833131968616,0.282252040977098,"Baseline (no interventions)","No interventions"
4598,0.00532760801491018,0.286612591966603,"Baseline (no interventions)","No interventions"
4599,0.0055015020013433,0.291046299935703,"Baseline (no interventions)","No interventions"
4600,0.00568028450126271,0.29555214327718,"Baseline (no interventions)","No interventions"
4601,0.00586417546637003,0.300129168577758,"Baseline (no interventions)","No interventions"
4602,0.0060533350900499,0.304776421495773,"Baseline (no interventions)","No interventions"
4603,0.00624785739300547,0.309492877183513,"Baseline (no interventions)","No interventions"
4604,0.00644776541290845,0.314277373138685,"Baseline (no interventions)","No interventions"
4605,0.00665300877857582,0.319128547160452,"Baseline (no interventions)","No interventions"
4606,0.00686346367529446,0.324044782745588,"Baseline (no interventions)","No interventions"
4607,0.00707893468019212,0.329024163976937,"Baseline (no interventions)","No interventions"
4608,0.0072991585840709,0.334064441419448,"Baseline (no interventions)","No interventions"
4609,0.00752381002795734,0.339163009898171,"Baseline (no interventions)","No interventions"
4610,0.00775250835985624,0.344316898462926,"Baseline (no interventions)","No interventions"
4611,0.00798482523427368,0.349522772241006,"Baseline (no interventions)","No interventions"
4612,0.00822029280298287,0.354776945368197,"Baseline (no interventions)","No interventions"
4613,0.00845841213331244,0.360075403724649,"Baseline (no interventions)","No interventions"
4614,0.00869866119562524,0.365413835819601,"Baseline (no interventions)","No interventions"
4615,0.00894050226168046,0.370787669973388,"Baseline (no interventions)","No interventions"
4616,0.00918338853125904,0.376192115850098,"Baseline (no interventions)","No interventions"
4617,0.00942676985112868,0.381622208408545,"Baseline (no interventions)","No interventions"
4618,0.00967009746601004,0.38707285247549,"Baseline (no interventions)","No interventions"
4619,0.00991282776023779,0.392538866373905,"Baseline (no interventions)","No interventions"
4620,0.0101544250872127,0.398015023325429,"Baseline (no interventions)","No interventions"
4621,0.0103943638940271,0.403496089640189,"Baseline (no interventions)","No interventions"
4622,0.0106321302409006,0.408976859009889,"Baseline (no interventions)","No interventions"
4623,0.0108672228575311,0.414452182510241,"Baseline (no interventions)","No interventions"
4624,0.0110991538727363,0.419916994171463,"Baseline (no interventions)","No interventions"
4625,0.0113274493356955,0.425366332180738,"Baseline (no interventions)","No interventions"
4626,0.0115516496251923,0.43079535594134,"Baseline (no interventions)","No interventions"
4627,0.0117713097920572,0.436199359325835,"Baseline (no interventions)","No interventions"
4628,0.0119859998952475,0.441573780525008,"Baseline (no interventions)","No interventions"
4629,0.0121953053691452,0.446914208931213,"Baseline (no interventions)","No interventions"
4630,0.0123988273655149,0.452216389505596,"Baseline (no interventions)","No interventions"
4631,0.0125961830645356,0.45747622505599,"Baseline (no interventions)","No interventions"
4632,0.0127870059412957,0.462689776818619,"Baseline (no interventions)","No interventions"
4633,0.0129709459658803,0.467853263698588,"Baseline (no interventions)","No interventions"
4634,0.0131476697301026,0.472963060483612,"Baseline (no interventions)","No interventions"
4635,0.0133168604959123,0.478015695304638,"Baseline (no interventions)","No interventions"
4636,0.0134782181714049,0.483007846577835,"Baseline (no interventions)","No interventions"
4637,0.0136314592312936,0.487936339627741,"Baseline (no interventions)","No interventions"
4638,0.0137763166070315,0.492798143161202,"Baseline (no interventions)","No interventions"
4639,0.0139125395770936,0.497590365735138,"Baseline (no interventions)","No interventions"
4640,0.0140398936962736,0.502310252337597,"Baseline (no interventions)","No interventions"
